Band	Timecode	Sprecher	Transkript	Übersetzung	Hauptüberschrift	Zwischenüberschrift	Hauptüberschrift (Übersetzung)	Zwischenüberschrift (Übersetzung)	Registerverknüpfungen	Anmerkungen	Anmerkungen (Übersetzung)
3	00:09:18.00	IP_HG	Das würde also bedeutend hier eingestellt, und äh, was weiß ich, mit dem Wagen nach Duisburg - oder wohin – gefahren werden, um da Montage Arbeiten durchzuführen.								
3	00:09:28.00	IP_HG	So etwas ist ja heute nicht mehr möglich, unter 18 Jahren kann keiner mehr auf Montage geschickt werden.		Betriebsrat, Gewerkschaften, Unternehmen, Ernährung				87580899#87580895#87580897		
3	00:09:34.00	IP_HG	Das war damals also alles noch so in der Schwebe.								
3	00:09:37.00	IP_HG	Da bestanden zwar, von den einzelnen Arbeiten, Sozialministerien der einzelnen Länder, so Verordnungen.								
3	00:09:46.00	IP_HG	Und äh, ob die Betriebsräte, die damals nicht gelesen hatten, oder ob sie diese in ihrem Büro nicht hatten – davon kann ich nicht ausgehen - obwohl der Paragraph 40 damals auch bestand, wo der Arbeitgeber also alles zur Verfügung zu stellen hat.								
3	00:10:01.00	IP_HG	Da haben wir also echt äh, echt damit zu tun gehabt, auch mit zu tun gehabt an Betriebsrat Sitzungen teilzunehmen.								
3	00:10:06.00	INT_AVP	Ja und während des Betriebsrats selber, was waren da so….								
3	00:10:09.00	INT_AVP	Also Sie sind wann in den Betriebsrat gekommen?								
3	00:10:11.00	IP_HG	57.								
3	00:10:12.00	INT_AVP	57, was waren da so die Hauptauseinandersetzungen?								
3	00:10:16.00	IP_HG	Ja, da ging es also darum über tarifliche Forderungen zu stellen.								
3	00:10:24.00	IP_HG	Da die also 5 Jahre den Jugendvertreter, äh Jahre hinter mir, aktive Zeit.								
3	00:10:31.00	IP_HG	Das ist 57 gewesen, 57, 55, 56, 57 äh wirtschaftlich, von anderen behauptet zu schlechte Zeiten.								
3	00:10:42.00	IP_HG	Äh, meine erste Aufgabe war es hier, dass der Betriebsrat äh, mit dem Arbeitgeber folgendes vollzogen hat.								
3	00:10:53.00	IP_HG	Nämlich die Hälfte der tariflichen Nahauslösungen zu zahlen, wegen der schlechten wirtschaftlichen Lage.								
3	00:10:58.00	INT_AVP	Die Hälfte der?								
3	00:10:59.00	IP_HG	...Tariflichen Nahauslösungen zu zahlen.								
3	00:11:04.00	IP_HG	Der Tarifvertrag schrieb von mir aus vor, für die Baustelle x, 2 Mark.								
3	00:11:08.00	IP_HG	Die zahlten hier pro Tag eine Mark.								
3	00:11:12.00	IP_HG	Das war also meine erste Aufgabe, die ich hier angepackt habe.								
3	00:11:18.00	IP_HG	Und äh, die alten „Richtmeister“, Vorgesetzten, die hier immer so herumliefen, so aus dem harten, ersten Holz noch geschnitzt.								
3	00:11:28.00	IP_HG	Die sagten also:								
3	00:11:29.00	IP_HG	„Solch einen jungen Pimpf da oben drinnen, mit gut 26 Jahren.“								
3	00:11:35.00	IP_HG	Das ist also der, der die „ Wurst vom Brot nimmt“, durch seine Forderungen, die er jetzt stellt.								
3	00:11:43.00	IP_HG	Naja, und wir hatten auf der Baustelle in Oberhausen.								
3	00:11:47.00	IP_HG	Zu der Zeit war ich also da beschäftigt, 160 abhängig Beschäftigte und äh, die hatte ich also motiviert, und ich hatte von denen den konkreten Auftrag, dafür zu sorgen, dass es also abgeschafft wurde.								
3	00:12:02.00	IP_HG	Unsere Bosse waren verpflichtet, mit den damaligen Kunden in Verhandlung zu treten, und es ist also dann geglückt, ab November wurde dann also die tarifliche Auslösung, generell hier in diesem Laden, wieder bezahlt.		Betriebsrat, Gewerkschaften, Politik, Diskussion, Arbeit, Repression				87580899#87580894#87580926		
3	00:12:14.00	IP_HG	Ich habe gesagt: „ Das ist einfach nicht möglich.								
3	00:12:16.00	IP_HG	Tarifverträge sind also Mindestbedingungen, die zwischen den TV’s Tarifvertragsparteien abgeschlossen worden sind.								
3	00:12:24.00	IP_HG	Und es wird also nicht an Sie sind Mitglied im Arbeitgeber Verband.								
3	00:12:27.00	IP_HG	Da muss ja ihr Verbandsführer sie darauf aufmerksam machen, dass sie das zu leisten haben, was sie auch abgeschlossen haben.“								
3	00:12:33.00	IP_HG	Es hat ein bisschen Theater gegeben hier im Laden.								
3	00:12:35.00	IP_HG	Von wegen: „Junger Kerl großer Schnauze.“								
3	00:12:38.00	IP_HG	Sie wissen ja wie das dann hier so geht.								
3	00:12:41.00	IP_HG	Jedenfalls ist es dann, also gelungen.								
3	00:12:45.00	IP_HG	Naja, gut, dann haben wir dafür gesorgt, dass der Vorsitzende der Jugendvertretung hier zumindest dann an den Betriebsrastsitzungen teilnahm, wenn es um Probleme und Belangen der Jugendlichen ging.								
3	00:12:56.00	IP_HG	Da wurde installiert, der Betriebsrat für Ausbildungsfragen.								
3	00:13:02.00	IP_HG	Der immer den direkten Kontakt mit der Jugendvertretung hatte.								
3	00:13:08.00	IP_HG	Die beiden Kollegen nahmen an den Jugendvertreter Sitzungen teil, damit der direkte Kontakt gegeben war.								
3	00:13:15.00	IP_HG	Und so florierte das dann also besser,ne?								
3	00:13:18.00	IP_HG	D. h. also im Endeffekt: Der Arbeitgeber hat schnellstens gemerkt, dass die Gegenmacht Position stärker wurde.								
3	00:13:26.00	IP_HG	Das bedeutete, dass durch effektive Arbeit der Jugendvertretung und auch des Vertriebsrates, wenn die Gegenmacht Position hier so im Aufbau war, wie wir es uns als Organisation, vorgestellt haben.								
3	00:13:40.00	IP_HG	Es konnten also keine willkürlichen Akte mehr vollzogen werden, einfach gesagt, flogen verschiedene Leute jetzt raus nach Kaiserslautern, die arbeiten da also 12, 15, 16 Stunden pro Tag, das es also nicht mehr ging.								
3	00:13:53.00	IP_HG	Das also wirklich das Vertriebsverfassungsgesetz, in seiner vorliegenden Form, ausgeschöpft worden ist.								
3	00:13:59.00	IP_HG	Also berechtigte Mitbestimmungsfragen, die uns schon verbrieft waren, dann auch hier durchgeführt, anerkannt wurden.								
3	00:14:08.00	INT_AVP	Hat es denn damals schon Diskussionen um weitergehende Forderungen gegeben?								
3	00:14:12.00	INT_AVP	Also ich überlege gerade…								
3	00:14:14.00	INT_AVP	Wenn ich richtig informiert bin, ist das Betriebsräte Gesetz des Kontrollrates, sieht glaube ich, nicht vor, die vertrauensvolle Zusammenarbeit und die Schweigepflicht.								
3	00:14:26.00	IP_HG	Nein.								
3	00:14:27.00	INT_AVP	Diese aber 1952 wieder eingeführt worden ist.								
3	00:14:29.00	IP_HG	Ja, die Zusammenarbeit war 1952 Paragraph 49, und ist jetzt Paragraph 2 im neuen Betriebsverfassungsgesetz.								
3	00:14:38.00	IP_HG	Und die Schweigepflicht ist jetzt im Paragraph 79 Betriebsverfassungsgesetz und die wurde in Zusammenarbeit mit dem ernsten Willen nochmal im 74 Betriebsverfassungsgesetz äh, ausgedrückt.		Betriebsrat, Gewerkschaften, Politik, Diskussion, Unternehmen				87580899#87580894#87580895		
3	00:14:50.00	IP_HG	Nonsens ist für mich sowieso Beides.								
3	00:14:52.00	IP_HG	Nonsens ist für mich Beides– Sagen Sie einmal.								
3	00:14:56.00	IP_HG	Wer will mich denn verpflichten, dass ich zu Ihnen Vertrauen habe?								
3	00:14:59.00	INT_AVP	[lacht].								
3	00:15:01.00	IP_HG	Der Gesetzgeber kann mich da nicht verpflichten, dass ich zu Ihnen Vertrauen habe.								
3	00:15:05.00	IP_HG	Wenn ich zu jemandem Vertrauen habe, dann mag ich den.								
3	00:15:10.00	IP_HG	Und meinen Arbeitgeber, den mag ich nicht.								
3	00:15:12.00	IP_HG	Also kann ich auch kein Vertrauen zu ihm haben, oder umgekehrt.								
3	00:15:15.00	INT_AVP	Warum mögen Sie sich nicht?								
3	00:15:16.00	IP_HG	Oder umgekehrt.								
3	00:15:17.00	IP_HG	Tja, weil die einmal so argumentieren, erst mal Handlanger.								
3	00:15:23.00	IP_HG	Das Kapital sind wir.								
3	00:15:25.00	IP_HG	Und wenn ich also sage, oder in Versammlungen von abhängig Beschäftigten spreche, dann sagen sie, sie wären auch abhängig Beschäftigte.								
3	00:15:33.00	IP_HG	Nur ich drücke das immer so global aus, ob die das immer verstehen, weiß ich nicht.								
3	00:15:39.00	IP_HG	Damals hat der Prinzipal eingestellt, Löhne festgemacht oder rausgeschmissen, heute sagt er:								
3	00:15:45.00	IP_HG	„Ich weiß gar nicht, was sie wollen, ich mach doch gar nichts mehr.								
3	00:15:48.00	IP_HG	Ich hab doch heute den „Beitz“ da sitzen.“								
3	00:15:50.00	IP_HG	Oder hab', was weiß ich, woanders jemanden andern sitzen, das machen die doch.								
3	00:15:54.00	IP_HG	Nur, die haben die gleiche Voraussetzung.								
3	00:15:56.00	IP_HG	Die sehen das also gar nicht anders.								
3	00:15:58.00	IP_HG	Das System ist das gleiche geblieben.								
3	00:16:02.00	IP_HG	Und was heißt Wohlsein? (…)								
3	00:16:07.00	IP_HG	Zum Wohle des Betriebes.								
3	00:16:09.00	IP_HG	Kann ich einen Betrieb „wohl sein“?								
3	00:16:10.00	IP_HG	Kann ich dem Tisch hier „wohl sein“?		Betriebsrat, Gewerkschaften, Gesprächspartikel 1, Erinnerungen				87580899#87580912#87580930		
3	00:16:12.00	IP_HG	Das ist doch Produktion.								
3	00:16:15.00	IP_HG	Schreit er jetzt, wenn ich davor trete, tut ihm das weh?								
3	00:16:18.00	IP_HG	Also ist für meine Begriffe, so interpretiere ich auch den Lehrgängen immer den Paragraphen 2, den damals 49er und den 74er.								
3	00:16:24.00	IP_HG	Ist vollständig.., es ist Quatsch.								
3	00:16:27.00	INT_AVP	Ja das ist ja eine gesetzliche Verpflichtung?								
3	00:16:29.00	IP_HG	Ja, natürlich.								
3	00:16:32.00	IP_HG	Der Paragraph 80 des Vertriebsverfassungsgesetzes sagt aber auch eindeutig, dass ich Arbeitnehmervertreter, der im Betrieb beschäftigten Arbeitnehmer bin.								
3	00:16:41.00	IP_HG	Und dass ich darauf zu achten habe, dass geltende Tarifverträge, Gesetz usw. zu Gunsten der abhängig Beschäftigten, angewandt und durchgeführt werden.								
3	00:16:48.00	IP_HG	Sonst geht da gar nichts.								
3	00:16:51.00	IP_HG	So, und ich brauche nicht zu warten, bis der Kollege zu mir kommt, sondern, da ist auch ein „Eigeninitiativrecht“ des Betriebsrates, nur die meisten Betriebsräte wollen das nicht haben.								
3	00:16:59.00	INT_AVP	Also, ich verstehe, was Sie meinen.								
3	00:17:02.00	INT_AVP	Was bedeutet das für die Verhältnisse zu dem Gesetz, was man dann selber hat.								
3	00:17:05.00	INT_AVP	Das ist doch als Betriebsrat schwierig, wenn man weiß, das Gesetz sieht so aus.								
3	00:17:09.00	INT_AVP	Aber im Grunde genommen, kann ich bestimmte Sachen nur machen, wenn ich das nicht so ganz genau nehme.								
3	00:17:15.00	IP_HG	Ich nehme das, ich nehme das, so wie es da steht.								
3	00:17:18.00	IP_HG	Das sage ich meinen Arbeitgeber auch, das sage ich meinen Arbeitgeber auch.								
3	00:17:23.00	IP_HG	Wissen Sie, ich bin also kein Regulativ hier im Betrieb…								
3	00:17:29.00	IP_HG	Das heißt also, Regulativ zwischen Arbeitgeber und Arbeitnehmer.								
3	00:17:33.00	IP_HG	Kann ich nicht sein, das will der Gesetzgeber auch gar nicht von mir.								
3	00:17:37.00	IP_HG	Der sagt im Paragraph 80, ich habe eindeutig darauf zu achten, dass die geltenden Gesetze, Tarifverträge zugunsten der abhängig Beschäftigten angewandt und durchgeführt werden, das ist mein Auftrag.								
3	00:17:47.00	IP_HG	Ich kann kein Interessenvertreter des Arbeitnehmers sein, Entschuldigung des Arbeitgebers.								
3	00:17:54.00	IP_HG	Das will der Gesetzgeber auch gar nicht von mir.								
3	00:17:57.00	IP_HG	Eindeutige Interessenvertretung der dort beschäftigten Arbeitnehmer, sonst gar nichts.								
3	00:18:01.00	INT_AVP	Ja aber Ich stelle mir jetzt so einen Fall vor, sie sagten vorhin, Reduktion der Belegschaft und Sie erfahren das in Wirtschaftsausschuss schon früher, hm.								
3	00:18:14.00	INT_AVP	Jetzt haben sie aber die Schweigepflicht.		Betriebsrat, Gewerkschaften, Politik, Diskussion, Emotionen				87580899#87580894#87580910		
3	00:18:15.00	INT_AVP	Sie wissen, aber sie können ihre Arbeitnehmervertretung nur wahrnehmen, wenn es schon vorher möglichst Viele wissen, dass man sich darauf einstellen kann – womit auch immer.								
3	00:18:24.00	INT_AVP	Also mit Kampfmaßnahmen.								
3	00:18:27.00	INT_AVP	Das ist doch ein Widerspruch.								
3	00:18:29.00	IP_HG	Soll ich Ihnen einmal etwas sagen?								
3	00:18:31.00	INT_AVP	[lacht]								
3	00:18:33.00	IP_HG	Wenn wir also im Wirtschaftsausschuss unterrichtet werden…								
3	00:18:38.00	IP_HG	Dann haben die Arbeitgeber ja immer so eine schöne, feine Art an sich, und schreiben immer oben drüber „Streng vertraulich“.								
3	00:18:45.00	IP_HG	Und dann in Klammer meistens noch „79 Betriebsverfassungsgesetz“.								
3	00:18:52.00	IP_HG	Wenn ich Informationen entgegennehme, die haben wir meistens nicht in Schriftform vorliegen.								
3	00:19:01.00	IP_HG	Die werden ja nur mündlich vorgetragen.								
3	00:19:04.00	IP_HG	Dann mache ich natürlich meine Notizen.								
3	00:19:07.00	IP_HG	Und dann stelle ich anschließend die Frage:								
3	00:19:09.00	IP_HG	„Sie werden von mir doch nicht verlangen, dass ich Punkt A, C und Y, mich der Schweigepflicht unterwerfen muss?“								
3	00:19:23.00	IP_HG	Wissen Sie auch warum?								
3	00:19:25.00	IP_HG	Dann hätte es auch keine Arbeitnehmervertretung mehr da.								
3	00:19:29.00	IP_HG	Wenn ich aus Sitzungen rauskomme, wo der Arbeitgeber oder seine Vertreter glauben, uns an die Schweigepflicht zu binden, dann sage ich denen da oben ganz klar:								
3	00:19:39.00	IP_HG	„Ich sehe mich nur dann an die Schweigepflicht gebunden, wenn wir Informationen bekommen, die den Betrieb schädigen könnten.								
3	00:19:47.00	IP_HG	Wo auch im Endeffekt meine Arbeitsplätze oder die Arbeitsplätze meiner Kollegen wieder in Gefahr gebracht werden können.“								
3	00:19:53.00	IP_HG	Ich unterstelle einfach mal, was weiß ich, Patent oder sonst irgendetwas.								
3	00:19:57.00	IP_HG	Aber es kann doch wohl nicht so weit gehen, wenn die hautnahen Interessen meiner Kollegen hier –								
3	00:20:03.00	IP_HG	wenn darüber geurteilt wird, dass ich meinen Betriebsrat Kollegen und meinen Vertrauensleuten diese Dinge vorenthalte, sagen sie mal, wo ist denn dann die Gegenmacht im Betrieb gegeben?								
3	00:20:15.00	IP_HG	Ich bin also nie in Gewissenskonflikte gekommen äh, dass ich mir sagen musste:								
3	00:20:22.00	IP_HG	„ Du hast denen Kollegen zu wenig Informationen gegeben.“								
3	00:20:26.00	IP_HG	Im Gegenteil.								
3	00:20:29.00	IP_HG	Ich kann sitzen in welchen Kreisen ich auch hingehöre, wo ich hineingewählt worden bin.		Betriebsrat, Gewerkschaften, Frauen, Arbeit, Erinnerungen				87580899#87580907#87580930		
3	00:20:33.00	IP_HG	Meine Information, die gilt und ich sage auch meinem Arbeitgeber immer:								
3	00:20:37.00	IP_HG	„ Was soll überhaupt ihr Quatsch immer von Informationen geben?								
3	00:20:41.00	IP_HG	Lassen Sie mal Informationen weg und lassen Sie mal lieber Kommunikationen sagen.								
3	00:20:45.00	IP_HG	Ist doch viel besser. Sie wollen doch sonst immer so fortschrittlich sein“.								
3	00:20:49.00	IP_HG	Das liegt doch nur am Durchsetzungsvermögen des einzelnen Betriebsrates.								
3	00:20:54.00	IP_HG	Hier, schon seit Jahren sehe ich hier nicht mehr „Streng vertraulich“.								
3	00:21:01.00	IP_HG	Schon seit Jahren sehe ich das nicht mehr hier.								
3	00:21:04.00	IP_HG	Und hier im Laden geht nichts daran vorbei, was nicht hier über den Tisch gelaufen ist.								
3	00:21:09.00	IP_HG	Wenn ich 3 Wochen hintereinander Lehrgänge für die Edelmetall durchführe, dann sagen Sie:								
3	00:21:15.00	IP_HG	„ Ja, entweder ruft der Alte selbst an oder informiert meinen Stellvertreter und sagt: „Mensch, wir müssen uns einmal zusammensetzen.“								
3	00:21:20.00	IP_HG	Oder wir versuchen, das soweit als möglich, aufzuschieben, bis der Gebhard wieder im Laden ist.								
3	00:21:24.00	IP_HG	Er sagt: „Was soll`s, wenn wir uns hier zusammensetzen, beschließen und machen das so und so,“ der kommt nach Hause und sagt sich:								
3	00:21:29.00	IP_HG	„Ist so und so alles Käse, müssen wir alles umschmeißen, fangen wir wieder von vorne an.“								
3	00:21:35.00	IP_HG	Das ist Vorbau.								
3	00:21:36.00	IP_HG	Und unsere Forderungen waren damals natürlich, ich musste doch immer davon ausgehen, Tarifverträge sind doch Mindestbedingungen.								
3	00:21:43.00	IP_HG	Das sind doch Mindestbedingungen.								
3	00:21:45.00	IP_HG	Wozu sich der Arbeitgeber verpflichtet, nicht zu unterschreiben.								
3	00:21:52.00	IP_HG	Das sehen Sie daran, dass wir im Haus hier, ein Organisationsverhältnis von 89 % haben, die kriegen wir nicht alle so in den Griff, weil wir auch Montage Zeitarbeiter haben, die draußen nur für die Zeit eingestellt werden.								
3	00:22:03.00	IP_HG	Ja und das wir einen knappen Durchschnitt von knapp 26 Mark hier haben.								
3	00:22:08.00	IP_HG	Das ist natürlich das Abziehbild der Funktionsträger im Betrieb.								
3	00:22:17.00	IP_HG	Und sonst sehe ich nur eine eindeutige Arbeitnehmervertretung – sonst gar nichts.								
3	00:22:21.00	INT_AVP	Aber gibt es z.B. nicht eine Schädigung (ähm), des Betriebes, dann wenn z.B. die Konkurrenz so stark ist in ihrem Bereich.								
3	00:22:30.00	INT_AVP	Dass Sie wissen, wenn sie diese oder jene Informationen weitergeben, dann…								
3	00:22:35.00	INT_AVP	Oder auch nur, wenn eine bestimmte Erhöhung des Tarifes – des Tariflohns – soweit erfolgt höher ist, als er nun mal, den betrieblichen Vereinbarungen im Konkurrenzbetrieb.								
3	00:22:46.00	INT_AVP	Sehen Sie das denn als eine Schädigung an oder?		Betriebsrat, Gewerkschaften, Politik, Diskussion, Judenverfolgung				87580899#87580894#87580911		
3	00:22:48.00	IP_HG	Wissen Sie, wenn ich Ihre Redewendung jetzt höre, dann könnte ich meinen, ich hätte meinen Arbeitgeber vor mir sitzen.								
3	00:22:53.00	INT_AVP	Sie können sich ja vorstellen, ich versuche, von Ihnen etwas zu hören. [lacht]								
3	00:22:58.00	IP_HG	Soll ich Ihnen einmal etwas sagen?								
3	00:23:00.00	IP_HG	Es geht augenblicklich bei den Arbeitnehmerschutzgesetzen, bei den Arbeitgebern darum…								
3	00:23:08.00	IP_HG	Und Arbeitgeberschutzgesetz ist auch Tarifpolitik.								
3	00:23:11.00	IP_HG	Im weitesten Sinn auch Tarifpolitik.								
3	00:23:13.00	IP_HG	Wir haben das Arbeitssicherheitsgesetz, wir haben die Arbeitsstättenverordnung.								
3	00:23:17.00	IP_HG	Da argumentieren die Arbeitgeber so.								
3	00:23:19.00	IP_HG	Ja, wenn alle Betriebsräte in allen Firmen so darauf achten würden, wie Sie Herr Gebhard, dann werden wir auch konkurrenzfähig.								
3	00:23:29.00	IP_HG	Sie verlangen die Schutzgerüste, Sie verlangen die Körperschutzmittel, Sie verlangen den Videoraum, Sie verlangen den Arbeitsplatz in den Büros, Sie verlangen die Belüftung.								
3	00:23:40.00	IP_HG	Ja, dann ich kann nur zur Antwort geben:								
3	00:23:44.00	IP_HG	„Teilen Sie Ihre Meinung auch mit den dummen Arbeitgebern, die beispielsweise nicht im Arbeitgeberverband sind?								
3	00:23:51.00	IP_HG	Oder gelten denn diese Gesetze nur für florierende Betriebe?“								
3	00:24:00.00	IP_HG	Oder..?								
3	00:24:00.00	INT_AVP	Gibt das ein Problem?								
3	00:24:02.00	IP_HG	Ist für mich überhaupt kein Problem.								
3	00:24:03.00	IP_HG	Oder wollen Sie noch „mitschüren“, damit ich bald hinter „Schwedischen Gardinen“ sitze?								
3	00:24:10.00	IP_HG	Wenn nämlich Kollegen den Betriebsrate anklagen, nach Paragraph 80, das nicht zu machen, was der Gesetzgeber von ihm verlangt.								
3	00:24:20.00	IP_HG	Nämlich darauf zu achten, zu intensivieren, dass die vorhandenen Gesetzestarifverträge angewandt werden, zu Gunsten des abhängig Beschäftigten.								
3	00:24:30.00	IP_HG	Der geht doch für mich nicht in die „Kiste“.								
3	00:24:32.00	INT_AVP	Ich fragte Sie nur aus einem anderen Grund äh…. mit der Argumentation, die ich gerade gebracht habe.								
3	00:24:38.00	INT_AVP	Da kann man ja doppelt argumentieren, man kann so argumentieren, wie der Arbeitgeber, was sie gerade vermutet haben [lacht].								
3	00:24:45.00	INT_AVP	Also, dass man sagt:								
3	00:24:47.00	INT_AVP	„ Betriebe, die nicht florieren, können gar nicht solche außer- oder überbetrieblichen tariflichen Zulagen machen.								
3	00:24:56.00	INT_AVP	Äh weil sie eben nicht florieren und darüber wird die Konkurrenzfähigkeit noch schlechter.		Betriebsrat, Gewerkschaften, Politik, Diskussion, Frauen, Arbeit				87580899#87580894#87580907		
3	00:25:01.00	INT_AVP	Ja?								
3	00:25:02.00	INT_AVP	Deshalb geht das nur bei Betrieben, die finanziell dazu in der Lage sind.								
3	00:25:06.00	INT_AVP	Gut, das ist die eine Möglichkeit der Argumentation.								
3	00:25:09.00	INT_AVP	Die andere ist aber die….								
3	00:25:14.00	INT_AVP	Wir können im Moment unterbrechen.								
3	00:25:16.00	IP_HG	Nee. (Unterbrechung – im Hintergrund wird gesprochen #00:25:16#)								
3	00:27:02.00	INT_AVP	Die andere Möglichkeit der Argumentation ist eine andere.								
3	00:27:05.00	INT_AVP	Äh, dass die Vorschläge zur Neuordnung der deutschen Wirtschaft, die ich gerade gelesen habe die von DGB 1949/1950 gemacht worden sind.								
3	00:27:15.00	INT_AVP	Die sagten ja:								
3	00:27:17.00	INT_AVP	„Das Schwierige wird sein, dass ein Mitspracherecht der Betriebsräte alleine nicht ausreicht.“								
3	00:27:23.00	INT_AVP	Und deshalb haben sie damals vorgeschlagen, ich glaube 3 Säulen;								
3	00:27:28.00	INT_AVP	Mitbestimmung im Betrieb.								
3	00:27:31.00	INT_AVP	Verstaatlichung der Schlüsselindustrie und überbetriebliche Wirtschaftsräte.								
3	00:27:39.00	INT_AVP	Äh, nun ist ja durchgesetzt worden über…								
3	00:27:42.00	IP_HG	Mitbestimmung.								
3	00:27:43.00	INT_AVP	Die Mitbestimmung und die auch nur begrenzt, also nicht in Vorstellung des DGB 1949/50 entsprechend.								
3	00:27:51.00	INT_AVP	Jetzt, ich wollte eigentlich von Ihnen jetzt nur hören.								
3	00:27:55.00	INT_AVP	Also, wie viele Schwierigkeiten eigentlich bestehen sondern, äh nach Paragraph 80 die Interessenvertretung wahrnehmen will, im Rahmen der Gesetze, sie zur Anwendung bringen will, im Interesse der Kollegen.								
3	00:28:14.00	INT_AVP	Äh, ob das überhaupt geht, also welche Schwierigkeiten Sie dabei haben?								
3	00:28:18.00	INT_AVP	Das wollte ich eigentlich noch von Ihnen hören.								
3	00:28:21.00	INT_AVP	Und was ist von diesen Vorstellungen, innerhalb der Gewerkschaft, noch vorhanden – die von 1949/50 waren?								
3	00:28:29.00	INT_AVP	Sind die mit 1952?								
3	00:28:31.00	IP_HG	Nein.								
3	00:28:32.00	INT_AVP	…weggekommen, oder gibt es solche Vorstellungen?								
3	00:28:35.00	IP_HG	Manche Vorstellungen gibt`s ja noch und wir haben da gerade in den 13 ordentlichen Gewerkschaftern hinter uns (??? #00:28:38#), man hat ja da Aussagen gemacht.		Betriebsrat, Gewerkschaften, Politik, Diskussion, Zeiten, Daten				87580899#87580894#87580905		
3	00:28:42.00	IP_HG	Deswegen auch vorher die Anmerkung der Bilder zum politischen Streik – in Bezug auf Mandat Mitbestimmung – wird erfolgen.								
3	00:28:50.00	IP_HG	Natürlich haben wir das nicht aus unseren Forderungskatalog gestrichen.								
3	00:28:55.00	IP_HG	Äh, dann wär`s also „ arm und müde“ um uns bestellt, als Gewerkschaft.								
3	00:28:59.00	IP_HG	Da können Sie gerade nachlesen in unseren Satzungen.								
3	00:29:02.00	IP_HG	Äh, die war im äh, Paragraph 2 unserer Satzung.								
3	00:29:08.00	IP_HG	Wozu wir Gewerkschaften also da sind, was wir als unsere Aufgabe sehen.								
3	00:29:17.00	IP_HG	Wenn wir, also jetzt zu diesem Zeitpunkt, Abstriche machen…								
3	00:29:22.00	IP_HG	Und nämlich auf das Ergänzungsgesetz in der Montan Mitbestimmung zurückfahren.								
3	00:29:27.00	IP_HG	Da kann ich Ihnen nur sagen, da machen wir also einen Schritt rückwärts in der Mitbestimmung.								
3	00:29:33.00	IP_HG	Den unsere nachfolgenden Kollegen vielleicht in den nächsten 10 oder 20 Jahren nicht mehr einholen können.								
3	00:29:37.00	IP_HG	Deswegen ist also für uns lebensnotwendig, dass wir also hier nicht rückfällig werden sondern das Mitbestimmungsgesetz 76, für unsere Begriffe ersetzt wird durch das Montan Mitbestimmungsmodell.								
3	00:29:50.00	IP_HG	Das wesentlich ausgereifter ist, für uns.								
3	00:29:55.00	IP_HG	Sehen Sie, wenn ich mich auf Schwierigkeiten beziehe, die Sie angesprochen haben über Paragraph 80 und handeln, in beiden Kategorien, damit, nämlich einmal die Durchsetzung und auch die Initiativpflicht, die der Arbeitnehmervertreter eingeht.								
3	00:30:11.00	IP_HG	Dann leisten wir denen eigentlich Vorschub.								
3	00:30:15.00	IP_HG	Die sagen, die augenblicklichen oder zurzeit amtierenden Betriebsräte, nutzen noch nicht einmal das Betriebsverfassungsgesetz aus, was sie auch beklagen.								
3	00:30:24.00	IP_HG	Was Sie auch beklagen.								
3	00:30:27.00	IP_HG	Dazu ein passendes Beispiel: Wir haben in den ersten 60-iger Jahren, als es noch um reine Lohn- und Gehaltstarifbewegungen ging.								
3	00:30:40.00	IP_HG	Mittlerweile haben wir unseren Tarifvorgang ja schon ein bisschen umgestellt und nicht mehr nur um rein in Mark und Pfennig, Humanisierung in der Arbeitswelt Pausen und den ganzen Kram.								
3	00:30:51.00	IP_HG	Haben wir den Arbeitgeber angeboten.								
3	00:30:52.00	IP_HG	OK, wenn ihre Mitglieder also diesen ausgehandelten Tarif in der Höhe X nicht nachkommen können, dann schlagen wir ihnen vor, wir machen eine betriebsnahe Tarifpolitik.								
3	00:31:07.00	IP_HG	Das würde also bedeuten: Wenn unsere Behauptung damals gestimmt hat – und die hat gestimmt - das langsamste Schiff bestimmt das Tempo des Geleitzuges.								
3	00:31:18.00	IP_HG	Wir hatten einmal ein Vorstandsmitglied und er hat das so geprägt bei uns.								
3	00:31:23.00	IP_HG	Dann haben wir gesagt: „OK, wir bieten Ihnen dann die betriebsnahe Tarifpolitik an.“								
3	00:31:27.00	IP_HG	Da hat es ja innerhalb der Arbeitgeberverbände große Schwierigkeiten gegeben.								
3	00:31:32.00	IP_HG	Nämlich – eine Machtauseinandersetzung der kleinen Mittelbetriebe, der finanziell nicht so Leistungsfähigen und der Größeren.		Betriebsrat, Gewerkschaften, Vergangenheit, Politik, Diskussion				87580899#87580939#87580894		
3	00:31:39.00	IP_HG	Da haben sich die Größeren wiederum, wie in allen Belangen, auf deren Seite durchgesetzt.								
3	00:31:44.00	IP_HG	Und zwar auch richtig erkannt, von deren Seiten aus.								
3	00:31:47.00	IP_HG	Da nennt man nämlich das als Organisation, was wir schon lang wollten, nämlich wirklich an die Basis dran.								
3	00:31:55.00	IP_HG	Dann hätten wir das Bestreben von der regionalen Tarifpolitik von der Gegenseite und Bundespolitik zu kommen.								
3	00:32:01.00	IP_HG	Irgendwann wird ja dann mehr durchkreuzt.								
